Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:42:04.237585     ,0.000       ,0.000       ,-0.180      ,-0.194        ,2147478242    ,244.863         ,145.000       ,0.506               ,-140.133        ,-0.145            ,-0.143                
19:42:04.264287     ,0.000       ,0.000       ,-0.170      ,-0.198        ,2147478195    ,240.732         ,144.000       ,0.503               ,-140.060        ,-0.144            ,-0.144                
19:42:04.282176     ,0.000       ,0.000       ,-0.170      ,-0.200        ,2147478163    ,237.920         ,145.000       ,0.506               ,-140.011        ,-0.144            ,-0.144                
19:42:04.299947     ,0.000       ,0.000       ,-0.170      ,-0.203        ,2147478131    ,235.107         ,145.000       ,0.506               ,-139.963        ,-0.144            ,-0.144                
19:42:04.317707     ,0.000       ,0.000       ,-0.170      ,-0.205        ,2147478100    ,232.383         ,144.000       ,0.503               ,-139.941        ,-0.144            ,-0.144                
19:42:04.344474     ,0.000       ,0.000       ,-0.160      ,-0.209        ,2147478053    ,228.252         ,142.000       ,0.496               ,-139.874        ,-0.144            ,-0.144                
19:42:04.362181     ,0.000       ,0.000       ,-0.160      ,-0.211        ,2147478024    ,225.703         ,142.000       ,0.496               ,-139.825        ,-0.144            ,-0.144                
19:42:04.379990     ,0.000       ,0.000       ,-0.160      ,-0.214        ,2147477993    ,222.979         ,142.000       ,0.496               ,-139.776        ,-0.142            ,-0.144                
19:42:04.397737     ,0.000       ,0.000       ,-0.160      ,-0.216        ,2147477963    ,220.342         ,143.000       ,0.499               ,-139.728        ,-0.142            ,-0.144                
19:42:04.424455     ,0.000       ,0.000       ,-0.160      ,-0.219        ,2147477919    ,216.475         ,142.000       ,0.496               ,-139.683        ,-0.142            ,-0.144                
19:42:04.442238     ,0.000       ,0.000       ,-0.120      ,-0.221        ,2147477892    ,214.102         ,141.000       ,0.492               ,-139.639        ,-0.142            ,-0.144                
19:42:04.459978     ,0.000       ,0.000       ,-0.120      ,-0.224        ,2147477863    ,211.553         ,140.000       ,0.489               ,-139.594        ,-0.137            ,-0.143                
19:42:04.477747     ,0.000       ,0.000       ,-0.120      ,-0.226        ,2147477836    ,209.180         ,140.000       ,0.489               ,-139.569        ,-0.137            ,-0.143                
